uf_origem,regiao_origem,uf_destino,regiao_destino,tipo_operacao,aliquota_icms_interestadual_base,regra_resolucao_22_1989,aliquota_importado_resolucao_13_2012,aplica_importado_se_bem_importado,fonte_regra_base,fonte_regra_importado,observacao_modelagem
MA,Nordeste,SC,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MA,Nordeste,SP,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MA,Nordeste,SE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MA,Nordeste,TO,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,AC,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,AL,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,AP,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,AM,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,BA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,CE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,DF,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,ES,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,GO,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,MA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,MT,Centro-Oeste,interna,,operação interna,,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Usar alíquota interna da UF/dado da empresa; não aplicar regra interestadual.
MT,Centro-Oeste,MS,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,MG,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,PA,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,PB,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,PR,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,PE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,PI,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,RJ,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,RN,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,RS,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,RO,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,RR,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,SC,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,SP,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,SE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MT,Centro-Oeste,TO,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,AC,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,AL,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,AP,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,AM,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,BA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,CE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,DF,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,ES,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,GO,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,MA,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,MT,Centro-Oeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,MS,Centro-Oeste,interna,,operação interna,,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Usar alíquota interna da UF/dado da empresa; não aplicar regra interestadual.
MS,Centro-Oeste,MG,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,PA,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,PB,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,PR,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,PE,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,PI,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,RJ,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,RN,Nordeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,RS,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,RO,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,RR,Norte,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,SC,Sul,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
MS,Centro-Oeste,SP,Sudeste,interestadual,0.12,interestadual 12%,0.04,"Sim, se o produto/mercadoria se enquadrar na Resolução 13/2012; caso contrário, não aplicar.",https://legis.senado.leg.br/norma/586152/publicacao/15646891,https://legis.senado.leg.br/norma/586999,Regra geral interestadual.
